Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
1724,74,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-07-20,Express,Extended Warranty,49.33
1725,100,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,2023-10-23,Standard,"Impulse Item,Accessory,Extended Warranty",127.57
1725,61,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-04-04,Overnight,"Accessory,Accessory,Accessory",85.47
1726,91,Male,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-10-04,Express,"Accessory,Impulse Item,Accessory",83.17
1726,45,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2023-10-28,Express,"Extended Warranty,Impulse Item",60.79
1727,66,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,2223.27,247.03,9,2024-06-12,Overnight,"Impulse Item,Extended Warranty",60.46
1727,31,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-09-10,Express,Accessory,9.9
1728,38,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,2023-11-16,Overnight,Extended Warranty,7.16
1728,38,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,2024-08-27,Overnight,,0
1729,23,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-01-09,Overnight,"Impulse Item,Extended Warranty",35.52
1731,66,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-01-29,Standard,"Impulse Item,Extended Warranty",74.45
1731,47,Male,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,2024-07-26,Standard,"Impulse Item,Accessory,Impulse Item",119.15
1732,81,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-06-13,Express,,0
1734,34,Male,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-03-24,Express,"Impulse Item,Extended Warranty,Extended Warranty",75.98
1734,34,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-05-23,Overnight,"Accessory,Extended Warranty,Accessory",52.55
1735,59,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,2373.57,791.19,3,2023-10-07,Overnight,,0
1735,59,Male,Yes,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-03-13,Standard,Accessory,32.89
1736,48,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2023-10-11,Standard,"Accessory,Impulse Item",45.48
1738,77,Female,No,Smartphone,SKU1001,5,Completed,Paypal,83,20.75,4,2023-12-13,Express,"Accessory,Impulse Item,Extended Warranty",75.58
1738,77,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2024-01-16,Overnight,"Extended Warranty,Accessory,Impulse Item",124.69
1739,67,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2023-11-02,Express,"Impulse Item,Extended Warranty",62.86
1739,71,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2023-11-13,Express,Accessory,36.82
1739,59,Female,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-07-17,Overnight,Extended Warranty,6.24
1742,90,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2024-09-10,Overnight,,0
1744,38,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-02-24,Overnight,"Extended Warranty,Accessory,Impulse Item",83.63
1744,39,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,2024-03-06,Express,"Impulse Item,Extended Warranty,Accessory",58.8
1744,39,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,2024-07-15,Standard,"Impulse Item,Extended Warranty,Extended Warranty",84.47
1745,97,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2023-10-10,Standard,Accessory,47.08
1745,48,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1855.84,463.96,4,2023-11-17,Overnight,"Extended Warranty,Accessory",56.93
1745,48,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,83,20.75,4,2023-11-19,Express,"Accessory,Impulse Item,Impulse Item",102.99
1746,76,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-03-26,Overnight,"Extended Warranty,Extended Warranty",33.76
1748,92,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-03-18,Standard,Extended Warranty,42.66
1748,51,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2024-05-23,Overnight,"Extended Warranty,Impulse Item,Impulse Item",69.97
1749,59,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-05-09,Overnight,"Impulse Item,Impulse Item",71.06
1751,90,Male,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-05-14,Overnight,,0
1752,74,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,988.12,247.03,4,2024-01-29,Standard,Extended Warranty,39.29
1753,23,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2023-10-03,Overnight,,0
1754,40,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,4747.14,791.19,6,2024-02-03,Standard,"Accessory,Accessory,Accessory",85.73
1755,63,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-03-13,Overnight,"Impulse Item,Impulse Item,Accessory",56.23
1756,22,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2024-07-06,Standard,"Impulse Item,Impulse Item",38.86
1758,100,Female,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-02-02,Overnight,Accessory,15.95
1759,88,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-07-18,Standard,"Extended Warranty,Accessory,Impulse Item",124.37
1759,88,Male,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,83,20.75,4,2024-08-03,Overnight,"Extended Warranty,Impulse Item",57.2
1760,40,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-11-28,Standard,Extended Warranty,34.16
1760,40,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-02-21,Standard,Accessory,33.24
1761,63,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-04-06,Standard,Impulse Item,41.5
1766,38,Female,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,2024-02-06,Express,"Extended Warranty,Extended Warranty",23.83
1766,98,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-07-20,Express,"Extended Warranty,Accessory,Accessory",46.24
1768,78,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,145.25,20.75,7,2023-12-27,Standard,"Extended Warranty,Accessory,Accessory",68.28
1769,49,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,2023-11-13,Standard,"Accessory,Extended Warranty",59.83
1770,34,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2024-01-26,Standard,"Accessory,Accessory",18.8
1770,22,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-04-01,Standard,,0
1771,36,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-10-25,Overnight,"Accessory,Extended Warranty",61.96
1771,36,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1482.18,247.03,6,2023-12-18,Standard,"Extended Warranty,Impulse Item",42.29
1771,36,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-03-30,Overnight,,0
1771,96,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-07-23,Standard,"Extended Warranty,Extended Warranty,Accessory",92.42
1772,55,Female,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2024-05-17,Overnight,Impulse Item,47.57
1773,75,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-11-22,Express,,0
1773,69,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2024-07-19,Overnight,"Impulse Item,Impulse Item,Impulse Item",55.75
1774,37,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7120.71,791.19,9,2024-06-12,Standard,"Impulse Item,Extended Warranty,Extended Warranty",91.69
1774,37,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-06-19,Express,"Extended Warranty,Impulse Item,Impulse Item",97.12
1775,86,Female,No,Tablet,SKU1002,3,Cancelled,Cash,247.03,247.03,1,2024-08-22,Express,"Accessory,Accessory",50.09
1776,82,Male,No,Smartphone,SKU1001,5,Completed,Cash,83,20.75,4,2023-09-26,Express,"Extended Warranty,Extended Warranty,Impulse Item",66.68
1776,82,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,2024-04-02,Express,,0
1776,82,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-05-08,Express,,0
1778,77,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-05-01,Express,,0
1779,22,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-03-01,Overnight,Impulse Item,35.7
1779,22,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,2024-05-10,Express,,0
1781,93,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-08,Overnight,Impulse Item,43.89
1783,92,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2024-01-05,Express,,0
1783,92,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,1391.88,463.96,3,2024-07-31,Express,"Accessory,Accessory,Impulse Item",54.8
1784,81,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-12-12,Express,"Extended Warranty,Accessory,Impulse Item",73.92
1784,81,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2024-02-23,Express,"Impulse Item,Extended Warranty,Impulse Item",89.31
1785,37,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2023-12-26,Express,"Impulse Item,Impulse Item,Impulse Item",110.23
1787,65,Male,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-07-16,Overnight,Accessory,8.87
1788,63,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1729.21,247.03,7,2023-09-28,Express,,0
1788,30,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2023-12-19,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",98.64
1789,57,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,988.12,247.03,4,2024-09-05,Overnight,,0
1790,20,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-02-28,Standard,,0
1792,98,Male,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2023-09-24,Express,Accessory,28.74
1792,98,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-06-06,Overnight,,0
1792,98,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2024-08-22,Express,Impulse Item,31.28
1794,54,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-07-23,Overnight,,0
1794,54,Male,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2024-09-12,Overnight,"Extended Warranty,Impulse Item",78.72
1795,34,Male,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-02-09,Overnight,,0
1797,90,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2023-10-01,Express,,0
1797,43,Female,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-08-30,Overnight,"Impulse Item,Impulse Item",74.03
1798,68,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-01-09,Standard,,0
1798,62,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2024-06-06,Express,"Extended Warranty,Accessory,Impulse Item",61.66
1799,60,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2024-01-24,Overnight,Extended Warranty,46.49
1799,49,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-09-20,Standard,,0
1800,39,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2023-11-17,Overnight,"Impulse Item,Accessory,Extended Warranty",29.8
1801,18,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-03-20,Standard,Extended Warranty,45.83
1801,59,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,83,20.75,4,2024-05-09,Overnight,Impulse Item,26.7
1803,30,Female,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2024-09-18,Express,,0
1806,75,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2023-12-05,Overnight,,0
1806,75,Female,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2024-04-13,Standard,,0
1807,61,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-02-24,Standard,"Accessory,Extended Warranty",86.84
1808,51,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-01-24,Standard,"Impulse Item,Impulse Item",56.68
1808,21,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,166,20.75,8,2024-05-23,Overnight,"Accessory,Accessory",55.17
1809,79,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-08-18,Standard,"Extended Warranty,Impulse Item",67.56
1810,41,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2024-06-07,Express,"Extended Warranty,Impulse Item",25.72
1811,62,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-06-29,Express,"Extended Warranty,Impulse Item",37.48
1811,56,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,2534.49,844.83,3,2024-07-09,Standard,Accessory,16.68
1811,43,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-08-28,Overnight,Accessory,11.4
1813,67,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,166,20.75,8,2023-12-27,Overnight,,0
1813,96,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-01-22,Overnight,,0
1815,55,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-08-06,Overnight,"Impulse Item,Impulse Item",72.05
1817,43,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2023-10-12,Express,,0
1817,43,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2024-04-13,Overnight,"Accessory,Impulse Item",70.03
1817,43,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,2024-06-03,Standard,Extended Warranty,21.2
1819,63,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,2023-10-23,Standard,,0
1819,56,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,927.92,463.96,2,2023-11-27,Express,Extended Warranty,42.96
1819,56,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,83,20.75,4,2024-02-26,Express,Accessory,16.65
1821,32,Male,Yes,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2024-06-25,Overnight,,0
1822,68,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1976.24,247.03,8,2024-01-29,Standard,,0
1823,77,Male,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-03-07,Overnight,,0
1824,46,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-03-13,Standard,,0
1824,31,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-03-14,Express,"Accessory,Extended Warranty",33.07
1824,31,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,927.92,463.96,2,2024-04-15,Overnight,,0
1828,46,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2024-04-03,Overnight,,0
1829,36,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-03-15,Standard,Accessory,15.35
1829,66,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-04-10,Express,"Accessory,Impulse Item",46.03
1829,36,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-05-06,Express,Impulse Item,22.2
1829,36,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-07-12,Express,"Impulse Item,Accessory",69.96
1830,63,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-02-27,Express,"Impulse Item,Accessory",28.84
1834,24,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2023-10-16,Standard,Accessory,44.28
1836,28,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-03-09,Overnight,"Impulse Item,Accessory",58.28
1837,75,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,2783.76,463.96,6,2024-02-24,Overnight,,0
1838,97,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2023-09-25,Standard,Impulse Item,11.23
1838,97,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2024-06-09,Overnight,,0
1838,97,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2024-07-20,Express,"Extended Warranty,Accessory,Impulse Item",60.64
1840,41,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-04-04,Standard,Impulse Item,33.43
1840,41,Female,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-08-03,Standard,"Accessory,Accessory,Accessory",50.24
1844,21,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,2023-11-10,Express,,0
1844,21,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-01-14,Express,"Impulse Item,Extended Warranty",57.73
1845,21,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-07-24,Overnight,"Extended Warranty,Impulse Item,Accessory",79.78
1846,73,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2023-10-20,Express,,0
1846,50,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-06-29,Express,Impulse Item,25.44
1847,19,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-02-13,Express,,0
1849,55,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2023-11-14,Standard,Accessory,33.48
1849,55,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-08-19,Overnight,Extended Warranty,27.84
1851,58,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-02-21,Standard,"Accessory,Extended Warranty",48.87
1853,52,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-04-06,Standard,"Accessory,Extended Warranty,Extended Warranty",118.94
1856,68,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-07-21,Overnight,"Accessory,Extended Warranty",74.99
1858,66,Female,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-02-01,Overnight,Impulse Item,16.15
1858,66,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,2024-07-12,Overnight,Impulse Item,49.23
1860,46,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-04-02,Express,"Extended Warranty,Extended Warranty",29.19
1860,94,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-08-23,Overnight,"Accessory,Accessory,Accessory",123.18
1861,73,Male,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2023-11-11,Express,"Accessory,Impulse Item",62.63
1863,90,Male,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-09-15,Overnight,"Extended Warranty,Extended Warranty",78.88
1864,88,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-06-01,Express,,0
1866,52,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,7603.47,844.83,9,2024-07-10,Standard,"Extended Warranty,Impulse Item",63.5
1868,72,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,4224.15,844.83,5,2024-05-05,Express,Extended Warranty,31.43
1869,76,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,166,20.75,8,2024-03-20,Express,,0
1873,27,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2024-03-05,Express,,0
1876,86,Female,Yes,Laptop,SKU1005,3,Cancelled,Paypal,4175.64,463.96,9,2024-03-24,Standard,"Impulse Item,Impulse Item",40.21
1877,22,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2023-12-23,Standard,Extended Warranty,39.38
1878,78,Female,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-09-16,Express,"Accessory,Extended Warranty,Accessory",83.53
1879,88,Male,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2023-10-21,Standard,,0
1879,90,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2023-10-27,Express,,0
1879,57,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,2024-02-17,Express,"Accessory,Impulse Item",24.42
1880,18,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,6329.52,791.19,8,2023-11-22,Overnight,"Accessory,Accessory,Impulse Item",48.04
1880,26,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2024-09-15,Overnight,"Extended Warranty,Impulse Item",70.19
1882,48,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166,20.75,8,2023-10-20,Standard,"Accessory,Accessory",74.41
1882,38,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-08-30,Standard,"Impulse Item,Extended Warranty,Impulse Item",102.75
1883,31,Female,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2023-11-20,Standard,,0
1883,31,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-09-01,Standard,"Accessory,Extended Warranty",66.67
1884,97,Male,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2023-12-06,Overnight,Accessory,14.93
1884,42,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-08-29,Standard,"Extended Warranty,Impulse Item,Accessory",68.82
1885,92,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2023-09-24,Standard,Accessory,37.93
1886,67,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,2024-04-15,Overnight,,0
1887,23,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,1729.21,247.03,7,2023-10-06,Standard,,0
1887,23,Female,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2023-12-01,Overnight,,0
1887,23,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-03-21,Express,"Extended Warranty,Extended Warranty,Accessory",89.32
1887,80,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-06-01,Standard,Extended Warranty,8.82
1888,43,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2023-11-07,Standard,"Extended Warranty,Impulse Item,Extended Warranty",83.6
1888,43,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-04-17,Express,"Impulse Item,Extended Warranty",42.85
1889,61,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-01-01,Standard,,0
1889,36,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-03-28,Standard,"Extended Warranty,Accessory",79.17
1889,61,Female,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2024-04-16,Express,,0
1890,59,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-05-29,Express,,0
